date,ticker,sector,headline_count,word_count,finance_term_count,sentiment_model,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_score
2020-12-02,GILD,Healthcare,2,21,1,finance_lexicon_baseline,0.0,0.9047619047619048,0.09523809523809523,1.0
2020-12-02,GS,Financials,3,26,1,finance_lexicon_baseline,0.0,0.9615384615384616,0.038461538461538464,1.0
2020-12-02,INTC,Tech,4,48,1,finance_lexicon_baseline,0.0,0.9375,0.0625,1.0
2020-12-02,KO,Consumer,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,MRK,Healthcare,4,32,2,finance_lexicon_baseline,0.0,0.90625,0.09375,1.0
2020-12-02,MS,Financials,2,20,0,finance_lexicon_baseline,0.05,0.95,0.0,-1.0
2020-12-02,NEE,Utilities,4,39,2,finance_lexicon_baseline,0.0,0.9487179487179487,0.05128205128205128,1.0
2020-12-02,NEM,Materials,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,NKE,Consumer,6,56,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,O,RealEstate,2,14,2,finance_lexicon_baseline,0.0,0.8571428571428572,0.14285714285714285,1.0
2020-12-02,QCOM,Tech,1,6,1,finance_lexicon_baseline,0.0,0.8333333333333334,0.16666666666666666,1.0
2020-12-02,SBUX,Consumer,5,40,1,finance_lexicon_baseline,0.0,0.95,0.05,1.0
2020-12-02,SHW,Materials,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,SLB,Energy,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,SO,Utilities,1,11,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,T,Comm,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,TMUS,Comm,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,UPS,Industrials,1,14,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,V,Financials,3,28,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,WFC,Financials,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-02,WMT,Consumer,9,92,0,finance_lexicon_baseline,0.0,0.9891304347826086,0.010869565217391304,1.0
2020-12-02,XOM,Energy,4,40,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-03,ABBV,Healthcare,1,7,0,finance_lexicon_baseline,0.0,0.8571428571428572,0.14285714285714285,1.0
2020-12-03,ADBE,Tech,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2020-12-03,AMD,Tech,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
