date,fund,asset_family,method,daily_return,gross_return,transaction_cost,turnover,growth_of_1,drawdown
2023-03-14,Equity Equal Weight,Equity,equal_weight,0.014545495217757273,0.014545495217757273,0.0,0.0,1.2261710627036517,-0.07035484887728094
2023-03-15,Equity Equal Weight,Equity,equal_weight,-0.00968814247115212,-0.00968814247115212,0.0,0.0,1.2142917427541748,-0.07936138354897349
2023-03-16,Equity Equal Weight,Equity,equal_weight,0.01420064899894593,0.01420064899894593,0.0,0.0,1.2315354735753452,-0.06628771770187736
2023-03-17,Equity Equal Weight,Equity,equal_weight,-0.012241012240181464,-0.012241012240181464,0.0,0.0,1.2164602327690917,-0.07771730117829645
2023-03-20,Equity Equal Weight,Equity,equal_weight,0.011381656021337803,0.011381656021337803,0.0,0.0,1.230305564702106,-0.06722019674587676
2023-03-21,Equity Equal Weight,Equity,equal_weight,0.008352348230895295,0.008352348230895295,0.0,0.0,1.2405815052089062,-0.0594292950063523
2023-03-22,Equity Equal Weight,Equity,equal_weight,-0.019948754862968057,-0.019948754862968057,0.0,0.0,1.2158334488739617,-0.07819250943155975
2023-03-23,Equity Equal Weight,Equity,equal_weight,0.0017877909140547074,0.0017877909140547074,0.0,0.0,1.2180071048668624,-0.07654451037541388
2023-03-24,Equity Equal Weight,Equity,equal_weight,0.007631212702629165,0.007631212702629165,0.0,0.0,1.227301976157415,-0.06949742511267798
2023-03-27,Equity Equal Weight,Equity,equal_weight,0.004297343942389522,0.004297343942389522,0.0,0.0,1.2325761148701377,-0.06549873550910823
2023-03-28,Equity Equal Weight,Equity,equal_weight,0.0015994860897350029,0.0015994860897350029,0.0,0.0,1.2345476032204121,-0.06400401373571529
2023-03-29,Equity Equal Weight,Equity,equal_weight,0.015570466202065451,0.015570466202065451,0.0,0.0,1.2537700849511966,-0.04943011986631818
2023-03-30,Equity Equal Weight,Equity,equal_weight,0.004909293457587828,0.004909293457587828,0.0,0.0,1.2599252102265668,-0.04476349337279795
2023-03-31,Equity Equal Weight,Equity,equal_weight,0.012455541654871609,0.012455541654871609,0.0,0.0,1.2756182611645666,-0.03286550527424881
2023-04-03,Equity Equal Weight,Equity,equal_weight,0.006940014431519136,0.006940014431519136,0.0,0.0,1.284471070306158,-0.026153577923632154
2023-04-04,Equity Equal Weight,Equity,equal_weight,-0.005064090563162218,-0.005064090563162218,0.0,0.0,1.2779663924803655,-0.031085224399638567
2023-04-05,Equity Equal Weight,Equity,equal_weight,0.0037000673038339784,0.0037000673038339784,0.0,0.0,1.2826949541445807,-0.027500174518238052
2023-04-06,Equity Equal Weight,Equity,equal_weight,-0.00016101982917674732,-0.00016101982917674732,0.0,0.0,1.2824884148221785,-0.02765676627401148
2023-04-10,Equity Equal Weight,Equity,equal_weight,0.0035142478174856424,0.0035142478174856424,0.0,0.0,1.286995396934918,-0.024239711187043045
2023-04-11,Equity Equal Weight,Equity,equal_weight,0.0025692064817885215,0.0025692064817885215,0.0,0.0,1.2903019538507552,-0.021732781528352896
2023-04-12,Equity Equal Weight,Equity,equal_weight,-0.002221933994919998,-0.002221933994919998,0.0,0.0,1.2874349880757825,-0.0239064267171909
2023-04-13,Equity Equal Weight,Equity,equal_weight,0.00697289572006567,0.00697289572006567,0.0,0.0,1.2964121379939988,-0.017100228017663643
2023-04-14,Equity Equal Weight,Equity,equal_weight,-0.005796901834398556,-0.005796901834398556,0.0,0.0,1.288896964093125,-0.02279800150889788
2023-04-17,Equity Equal Weight,Equity,equal_weight,0.00501314190495388,0.00501314190495388,0.0,0.0,1.295358387474988,-0.017899149220657384
2023-04-18,Equity Equal Weight,Equity,equal_weight,0.0003185701739072886,0.0003185701739072886,0.0,0.0,1.2957710500217583,-0.017586281181830143
2023-04-19,Equity Equal Weight,Equity,equal_weight,0.002150186139879559,0.002150186139879559,0.0,0.0,1.2985571989739724,-0.01547390881999966
2023-04-20,Equity Equal Weight,Equity,equal_weight,-0.006963271769652834,-0.006963271769652834,0.0,0.0,1.2895149922890774,-0.02232943155720013
2023-04-21,Equity Equal Weight,Equity,equal_weight,-0.0010172047667623984,-0.0010172047667623984,0.0,0.0,1.2882032914921093,-0.023323922719743484
2023-04-24,Equity Equal Weight,Equity,equal_weight,0.001757089349559311,0.001757089349559311,0.0,0.0,1.2904667797756573,-0.021607815586385026
2023-04-25,Equity Equal Weight,Equity,equal_weight,-0.014954209205319131,-0.014954209205319131,0.0,0.0,1.2711688695783776,-0.03623889699695537
2023-04-26,Equity Equal Weight,Equity,equal_weight,-0.012476823412631972,-0.012476823412631972,0.0,0.0,1.255308720065013,-0.048263574091087835
2023-04-27,Equity Equal Weight,Equity,equal_weight,0.01466191302179606,0.01466191302179606,0.0,0.0,1.2737139473341084,-0.03430929739473643
2023-04-28,Equity Equal Weight,Equity,equal_weight,0.009482238561268223,0.009482238561268223,0.0,0.0,1.2857916068415451,-0.02515238777623441
2023-05-01,Equity Equal Weight,Equity,equal_weight,-0.003422566579296094,-0.003422566579296094,0.0,0.0,1.2813908994600298,-0.028488868633738118
2023-05-02,Equity Equal Weight,Equity,equal_weight,-0.016682054474223176,-0.016682054474223176,0.0,0.0,1.2600146666724636,-0.04469567024950438
2023-05-03,Equity Equal Weight,Equity,equal_weight,-0.012217496177713009,-0.012217496177713009,0.0,0.0,1.2446204422985305,-0.05636709724678368
2023-05-04,Equity Equal Weight,Equity,equal_weight,-0.005351289952589208,-0.005351289952589208,0.0,0.0,1.2379601174308714,-0.06141675051821949
2023-05-05,Equity Equal Weight,Equity,equal_weight,0.017515249613176284,0.017515249613176284,0.0,0.0,1.2596432978988301,-0.04497723062080006
2023-05-08,Equity Equal Weight,Equity,equal_weight,-0.0006943661313251724,-0.0006943661313251724,0.0,0.0,1.2587686442552184,-0.04564036608650135
2023-05-09,Equity Equal Weight,Equity,equal_weight,-0.004258718762879401,-0.004258718762879401,0.0,0.0,1.2534079026118043,-0.04970471536598353
2023-05-10,Equity Equal Weight,Equity,equal_weight,-0.0017783329876314966,-0.0017783329876314966,0.0,0.0,1.2511789259916317,-0.05139465681863886
2023-05-11,Equity Equal Weight,Equity,equal_weight,-0.008972948417903201,-0.008972948417903201,0.0,0.0,1.2399521620271412,-0.05990644363195263
2023-05-12,Equity Equal Weight,Equity,equal_weight,-0.0008388740546909411,-0.0008388740546909411,0.0,0.0,1.2389119983293586,-0.060695063725372034
2023-05-15,Equity Equal Weight,Equity,equal_weight,0.004566875681341904,0.004566875681341904,0.0,0.0,1.2445699554058518,-0.056405374854534895
2023-05-16,Equity Equal Weight,Equity,equal_weight,-0.01596931677803586,-0.01596931677803586,0.0,0.0,1.2246950235355498,-0.07147393633353483
2023-05-17,Equity Equal Weight,Equity,equal_weight,0.012319075380388223,0.012319075380388223,0.0,0.0,1.2397821338484705,-0.06003535376257263
2023-05-18,Equity Equal Weight,Equity,equal_weight,0.0058853739811349,0.0058853739811349,0.0,0.0,1.247078715361298,-0.054503310290420215
2023-05-19,Equity Equal Weight,Equity,equal_weight,-0.002475010238817859,-0.002475010238817859,0.0,0.0,1.243992182772167,-0.05684342427821987
2023-05-22,Equity Equal Weight,Equity,equal_weight,0.000673317462929217,0.000673317462929217,0.0,0.0,1.2448297844325749,-0.05620838048550991
2023-05-23,Equity Equal Weight,Equity,equal_weight,-0.007158860298573353,-0.007158860298573353,0.0,0.0,1.2359182219103189,-0.06296485284057851
2023-05-24,Equity Equal Weight,Equity,equal_weight,-0.009243029757406197,-0.009243029757406197,0.0,0.0,1.2244945930074813,-0.07162589658950846
2023-05-25,Equity Equal Weight,Equity,equal_weight,9.278741905413906e-05,9.278741905413906e-05,0.0,0.0,1.2246082107004121,-0.0715397551525363
2023-05-26,Equity Equal Weight,Equity,equal_weight,0.00866367468365841,0.00866367468365841,0.0,0.0,1.2352178178528574,-0.06349587763446818
2023-05-30,Equity Equal Weight,Equity,equal_weight,-0.0018190711166541516,-0.0018190711166541516,0.0,0.0,1.2329708687976249,-0.06519944523409071
2023-05-31,Equity Equal Weight,Equity,equal_weight,-0.004663092855496195,-0.004663092855496195,0.0,0.0,1.2272214111482997,-0.06955850702233346
2023-06-01,Equity Equal Weight,Equity,equal_weight,0.005148317863618267,0.005148317863618267,0.0,0.0,1.2335395370619293,-0.06476829846298493
2023-06-02,Equity Equal Weight,Equity,equal_weight,0.0195001976644241,0.0195001976644241,0.0,0.0,1.257593801861519,-0.046531095420977664
2023-06-05,Equity Equal Weight,Equity,equal_weight,-0.005896949385171216,-0.005896949385171216,0.0,0.0,1.2501778348648365,-0.05215365329161481
2023-06-06,Equity Equal Weight,Equity,equal_weight,0.004403184679716094,0.004403184679716094,0.0,0.0,1.255682598754234,-0.04798011077906361
2023-06-07,Equity Equal Weight,Equity,equal_weight,0.00825333091667653,0.00825333091667653,0.0,0.0,1.266046162768065,-0.04012277559406541
2023-06-08,Equity Equal Weight,Equity,equal_weight,0.004105881849056211,0.004105881849056211,0.0,0.0,1.2712443987278417,-0.03618163312105471
2023-06-09,Equity Equal Weight,Equity,equal_weight,-0.0028027315168983654,-0.0028027315168983654,0.0,0.0,1.2676814419858466,-0.03888295723447177
2023-06-12,Equity Equal Weight,Equity,equal_weight,0.005228664642244208,0.005228664642244208,0.0,0.0,1.274309723119187,-0.03385759853590542
2023-06-13,Equity Equal Weight,Equity,equal_weight,0.007318719029048488,0.007318719029048488,0.0,0.0,1.283636037938681,-0.026786673757539514
2023-06-14,Equity Equal Weight,Equity,equal_weight,0.0001272434929677037,0.0001272434929677037,0.0,0.0,1.2837993722718477,-0.026662838694505586
2023-06-15,Equity Equal Weight,Equity,equal_weight,0.010003512200136698,0.010003512200136698,0.0,0.0,1.296641874954897,-0.016926048526539783
2023-06-16,Equity Equal Weight,Equity,equal_weight,0.0005502064556709697,0.0005502064556709697,0.0,0.0,1.2973552956851906,-0.016385154892036957
2023-06-20,Equity Equal Weight,Equity,equal_weight,-0.012622406708579167,-0.012622406708579167,0.0,0.0,1.2809795494975231,-0.028800741511585737
2023-06-21,Equity Equal Weight,Equity,equal_weight,-0.0031648906733249046,-0.0031648906733249046,0.0,0.0,1.2769253892685986,-0.03187448098671575
2023-06-22,Equity Equal Weight,Equity,equal_weight,-0.005592422870120342,-0.005592422870120342,0.0,0.0,1.2697842825182155,-0.0372886482803928
2023-06-23,Equity Equal Weight,Equity,equal_weight,-0.007259581439822717,-0.007259581439822717,0.0,0.0,1.2605661801082677,-0.044277529741242994
2023-06-26,Equity Equal Weight,Equity,equal_weight,0.006682503230795585,0.006682503230795585,0.0,0.0,1.2689899176794728,-0.037890911245994974
2023-06-27,Equity Equal Weight,Equity,equal_weight,0.007222896182025431,0.007222896182025431,0.0,0.0,1.2781557001109087,-0.03094169718214168
2023-06-28,Equity Equal Weight,Equity,equal_weight,-0.0017040372863230948,-0.0017040372863230948,0.0,0.0,1.2759776751401934,-0.032593008662764156
2023-06-29,Equity Equal Weight,Equity,equal_weight,0.006333876012833469,0.006333876012833469,0.0,0.0,1.284059559529675,-0.026465572725685726
2023-06-30,Equity Equal Weight,Equity,equal_weight,0.008314033679412117,0.008314033679412117,0.0,0.0,1.294735273953976,-0.018371574709259875
2023-07-03,Equity Equal Weight,Equity,equal_weight,0.005677130992006776,0.005677130992006776,0.0,0.0,1.3020856557041844,-0.01279874155340699
2023-07-05,Equity Equal Weight,Equity,equal_weight,-0.004240653464778885,-0.004240653464778885,0.0,0.0,1.2965639616568836,-0.016985119990472586
2023-07-06,Equity Equal Weight,Equity,equal_weight,-0.01208413893391219,-0.01208413893391219,0.0,0.0,1.2808961026075183,-0.028864008374610672
2023-07-07,Equity Equal Weight,Equity,equal_weight,0.0006819149565187501,0.0006819149565187501,0.0,0.0,1.2817695648176328,-0.028201776217107843
2023-07-10,Equity Equal Weight,Equity,equal_weight,0.004779669698334352,0.004779669698334352,0.0,0.0,1.287895999966839,-0.02355690169399749
2023-07-11,Equity Equal Weight,Equity,equal_weight,0.014211688018259467,0.014211688018259467,0.0,0.0,1.3061991761183318,-0.009679997013290031
2023-07-12,Equity Equal Weight,Equity,equal_weight,0.008237350960354339,0.008237350960354339,0.0,0.0,1.3169587971561443,-0.0015223835856292833
2023-07-13,Equity Equal Weight,Equity,equal_weight,0.00561328999863137,0.00561328999863137,0.0,0.0,1.3243512688008305,0.0
2023-07-14,Equity Equal Weight,Equity,equal_weight,-0.00660968743374577,-0.00660968743374577,0.0,0.0,1.3155977208615723,-0.006609687433745792
2023-07-17,Equity Equal Weight,Equity,equal_weight,-0.003559608817588056,-0.003559608817588056,0.0,0.0,1.3109147076139946,-0.010145768349663298
2023-07-18,Equity Equal Weight,Equity,equal_weight,0.005936202752823029,0.005936202752823029,0.0,0.0,1.3186965631100491,-0.004269792934846972
2023-07-19,Equity Equal Weight,Equity,equal_weight,0.006037952272526241,0.006037952272526241,0.0,0.0,1.326658790020052,0.0
2023-07-20,Equity Equal Weight,Equity,equal_weight,0.001748075801550906,0.001748075801550906,0.0,0.0,1.3289778901478009,0.0
2023-07-21,Equity Equal Weight,Equity,equal_weight,0.004489892359851595,0.004489892359851595,0.0,0.0,1.334944857823187,0.0
2023-07-24,Equity Equal Weight,Equity,equal_weight,0.005464941830862187,0.005464941830862187,0.0,0.0,1.3422402538185993,0.0
2023-07-25,Equity Equal Weight,Equity,equal_weight,0.0034160131953540488,0.0034160131953540488,0.0,0.0,1.346825364236979,0.0
2023-07-26,Equity Equal Weight,Equity,equal_weight,0.0021904630775948686,0.0021904630775948686,0.0,0.0,1.3497755354693084,0.0
2023-07-27,Equity Equal Weight,Equity,equal_weight,-0.004634011643839129,-0.004634011643839129,0.0,0.0,1.3435206599213745,-0.004634011643839142
2023-07-28,Equity Equal Weight,Equity,equal_weight,0.004241321399844555,0.004241321399844555,0.0,0.0,1.3492189628474323,-0.00041234457674665936
2023-07-31,Equity Equal Weight,Equity,equal_weight,0.004314741590100031,0.004314741590100031,0.0,0.0,1.3550404940205816,0.0
2023-08-01,Equity Equal Weight,Equity,equal_weight,-0.003631701024004783,-0.003631701024004783,0.0,0.0,1.3501193920708792,-0.0036317010240046743
2023-08-02,Equity Equal Weight,Equity,equal_weight,-0.013699281238668084,-0.013699281238668084,0.0,0.0,1.3316237268131206,-0.01728123056897024
2023-08-03,Equity Equal Weight,Equity,equal_weight,-0.004931584621457254,-0.004931584621457254,0.0,0.0,1.3250567117204013,-0.022127591339513808
2023-08-04,Equity Equal Weight,Equity,equal_weight,-0.0021970232173001117,-0.0021970232173001117,0.0,0.0,1.3221455313605122,-0.024275999724898134
2023-08-07,Equity Equal Weight,Equity,equal_weight,0.00802041392341124,0.00802041392341124,0.0,0.0,1.332749685789012,-0.01645028936768511
2023-08-08,Equity Equal Weight,Equity,equal_weight,-0.0034409407439325804,-0.0034409407439325804,0.0,0.0,1.3281637730937172,-0.019834625640682946
2023-08-09,Equity Equal Weight,Equity,equal_weight,-0.0019255958226743841,-0.0019255958226743841,0.0,0.0,1.3256062664804205,-0.021722027991079362
2023-08-10,Equity Equal Weight,Equity,equal_weight,0.0009644399956669525,0.0009644399956669525,0.0,0.0,1.326884734182321,-0.020778537587994084
2023-08-11,Equity Equal Weight,Equity,equal_weight,0.0016758150228857096,0.0016758150228857096,0.0,0.0,1.3291083475535013,-0.019137543550551972
2023-08-14,Equity Equal Weight,Equity,equal_weight,0.001706277599671522,0.001706277599671522,0.0,0.0,1.3313761753544682,-0.017463919912753534
2023-08-15,Equity Equal Weight,Equity,equal_weight,-0.01322545628250715,-0.01322545628250715,0.0,0.0,1.313768117951746,-0.03045840788593346
2023-08-16,Equity Equal Weight,Equity,equal_weight,-0.008186117279367163,-0.008186117279367163,0.0,0.0,1.3030134580602994,-0.03839518906620354
2023-08-17,Equity Equal Weight,Equity,equal_weight,-0.004655788275770238,-0.004655788275770238,0.0,0.0,1.2969469032790915,-0.04287221747087344
2023-08-18,Equity Equal Weight,Equity,equal_weight,0.0017330293707238818,0.0017330293707238818,0.0,0.0,1.2991945503547435,-0.0412134869122146
2023-08-21,Equity Equal Weight,Equity,equal_weight,-0.0005131283529655392,-0.0005131283529655392,0.0,0.0,1.298527896794938,-0.04170546745652104
2023-08-22,Equity Equal Weight,Equity,equal_weight,-0.004904403466574165,-0.004904403466574165,0.0,0.0,1.2921593920764538,-0.046405330483926255
2023-08-23,Equity Equal Weight,Equity,equal_weight,0.007321780440630267,0.007321780440630267,0.0,0.0,1.3016202994395358,-0.03942331968437418
2023-08-24,Equity Equal Weight,Equity,equal_weight,-0.012228581664713427,-0.012228581664713427,0.0,0.0,1.2857033293113906,-0.05116981006483323
2023-08-25,Equity Equal Weight,Equity,equal_weight,0.004912513294952161,0.004912513294952161,0.0,0.0,1.292019364009997,-0.046508669142124814
2023-08-28,Equity Equal Weight,Equity,equal_weight,0.008364884527056865,0.008364884527056865,0.0,0.0,1.3028269567966624,-0.038532824261948706
2023-08-29,Equity Equal Weight,Equity,equal_weight,0.011982477817999243,0.011982477817999243,0.0,0.0,1.31843805190717,-0.02701206515593302
2023-08-30,Equity Equal Weight,Equity,equal_weight,0.0015849659208836808,0.0015849659208836808,0.0,0.0,1.320527731288239,-0.02546991243777419
2023-08-31,Equity Equal Weight,Equity,equal_weight,-0.0030555686910886844,-0.0030555686910886844,0.0,0.0,1.3164927680968004,-0.028447656061853177
2023-09-01,Equity Equal Weight,Equity,equal_weight,0.004049068438607958,0.004049068438607958,0.0,0.0,1.3218233374137567,-0.024513774129557797
2023-09-05,Equity Equal Weight,Equity,equal_weight,-0.00872481301933522,-0.00872481301933522,0.0,0.0,1.310290675950228,-0.03302470905321442
2023-09-06,Equity Equal Weight,Equity,equal_weight,-0.004176147151662311,-0.004176147151662311,0.0,0.0,1.3048187092760088,-0.037062940160229596
2023-09-07,Equity Equal Weight,Equity,equal_weight,-0.00017340816510796246,-0.00017340816510796246,0.0,0.0,1.3045924430578348,-0.0372299213088908
2023-09-08,Equity Equal Weight,Equity,equal_weight,0.002637923536046846,0.002637923536046846,0.0,0.0,1.3080338581683257,-0.034690207458510036
2023-09-11,Equity Equal Weight,Equity,equal_weight,0.002865687446399157,0.002865687446399157,0.0,0.0,1.311782274375144,-0.03192393130413751
2023-09-12,Equity Equal Weight,Equity,equal_weight,0.0023082438512042904,0.0023082438512042904,0.0,0.0,1.3148101877440892,-0.029689375671072216
2023-09-13,Equity Equal Weight,Equity,equal_weight,-0.0009672270966173913,-0.0009672270966173913,0.0,0.0,1.3135384677035946,-0.03062788639905889
2023-09-14,Equity Equal Weight,Equity,equal_weight,0.012360870706178877,0.012360870706178877,0.0,0.0,1.3297749468704712,-0.018645603036662184
2023-09-15,Equity Equal Weight,Equity,equal_weight,-0.010489077213557506,-0.010489077213557506,0.0,0.0,1.3158268347760924,-0.028939105080274863
2023-09-18,Equity Equal Weight,Equity,equal_weight,-0.0002499500385179255,-0.0002499500385179255,0.0,0.0,1.3154979438080572,-0.02918182178836326
2023-09-19,Equity Equal Weight,Equity,equal_weight,-0.0042135020148569065,-0.0042135020148569065,0.0,0.0,1.3099550905712818,-0.033272366138317744
2023-09-20,Equity Equal Weight,Equity,equal_weight,-0.005264643861468341,-0.005264643861468341,0.0,0.0,1.3030586435449065,-0.03836184284163946
2023-09-21,Equity Equal Weight,Equity,equal_weight,-0.0185880687890133,-0.0185880687890133,0.0,0.0,1.2788372998425754,-0.05623683905703902
2023-09-22,Equity Equal Weight,Equity,equal_weight,-0.003334126405642404,-0.003334126405642404,0.0,0.0,1.27457349463265,-0.05938346473261147
2023-09-25,Equity Equal Weight,Equity,equal_weight,0.002086940375641444,0.002086940375641444,0.0,0.0,1.2772334535203211,-0.05742045410716612
2023-09-26,Equity Equal Weight,Equity,equal_weight,-0.01203867858893119,-0.01203867858893119,0.0,0.0,1.2618572504903594,-0.06876786630467069
2023-09-27,Equity Equal Weight,Equity,equal_weight,-0.0014106684457594152,-0.0014106684457594152,0.0,0.0,1.2600771882840398,-0.07008152609135188
2023-09-28,Equity Equal Weight,Equity,equal_weight,0.00405120639083082,0.00405120639083082,0.0,0.0,1.2651820210421563,-0.06631423442690154
2023-09-29,Equity Equal Weight,Equity,equal_weight,-0.001064597661618716,-0.001064597661618716,0.0,0.0,1.2638351112210329,-0.06730823410961728
2023-10-02,Equity Equal Weight,Equity,equal_weight,-0.01427779454884416,-0.01427779454884416,0.0,0.0,1.2457903331594034,-0.0806250155203988
2023-10-03,Equity Equal Weight,Equity,equal_weight,-0.008623840049693497,-0.008623840049693497,0.0,0.0,1.2350468365907823,-0.08855355833224032
2023-10-04,Equity Equal Weight,Equity,equal_weight,0.0014587619619191327,0.0014587619619191327,0.0,0.0,1.2368484759371894,-0.08722397493280887
2023-10-05,Equity Equal Weight,Equity,equal_weight,-0.0018481504494788205,-0.0018481504494788205,0.0,0.0,1.2345625938704488,-0.08891092235381037
2023-10-06,Equity Equal Weight,Equity,equal_weight,0.010572819190709796,0.010572819190709796,0.0,0.0,1.2476154009550546,-0.07927814226922669
2023-10-09,Equity Equal Weight,Equity,equal_weight,0.008763926303623772,0.008763926303623772,0.0,0.0,1.258549410384291,-0.0712090037619385
2023-10-10,Equity Equal Weight,Equity,equal_weight,0.008282561086268072,0.008282561086268072,0.0,0.0,1.2689734227558853,-0.06351623559922115
2023-10-11,Equity Equal Weight,Equity,equal_weight,0.003365157629009226,0.003365157629009226,0.0,0.0,1.2732437183504823,-0.06036482011500455
2023-10-12,Equity Equal Weight,Equity,equal_weight,-0.008311144835865696,-0.008311144835865696,0.0,0.0,1.2626616053959152,-0.06817426418790351
2023-10-13,Equity Equal Weight,Equity,equal_weight,0.0011147766253742544,0.0011147766253742544,0.0,0.0,1.2640691910393682,-0.06713548663869795
2023-10-16,Equity Equal Weight,Equity,equal_weight,0.010057492329704917,0.010057492329704917,0.0,0.0,1.2767825572324631,-0.057753208950912516
2023-10-17,Equity Equal Weight,Equity,equal_weight,0.0027932697004872196,0.0027932697004872196,0.0,0.0,1.2803489552636913,-0.05512125953909375
2023-10-18,Equity Equal Weight,Equity,equal_weight,-0.01429852367233557,-0.01429852367233557,0.0,0.0,1.2620418554180033,-0.06863163057706068
2023-10-19,Equity Equal Weight,Equity,equal_weight,-0.00931339622377608,-0.00931339622377608,0.0,0.0,1.250287959567506,-0.07730583323178863
2023-10-20,Equity Equal Weight,Equity,equal_weight,-0.008972743882415861,-0.008972743882415861,0.0,0.0,1.2390694459270384,-0.08558493167199899
2023-10-23,Equity Equal Weight,Equity,equal_weight,-0.0065969844195609105,-0.0065969844195609105,0.0,0.0,1.2308953240975038,-0.09161731363077052
2023-10-24,Equity Equal Weight,Equity,equal_weight,0.010865236461424663,0.010865236461424663,0.0,0.0,1.244269292853085,-0.08174752094590476
2023-10-25,Equity Equal Weight,Equity,equal_weight,-0.012071946699170876,-0.012071946699170876,0.0,0.0,1.2292485402703475,-0.09283261592942738
2023-10-26,Equity Equal Weight,Equity,equal_weight,-0.002091230643623225,-0.002091230643623225,0.0,0.0,1.226677898054305,-0.0947297121618913
2023-10-27,Equity Equal Weight,Equity,equal_weight,-0.010091752733279388,-0.010091752733279388,0.0,0.0,1.2142985680237621,-0.10386547606353802
2023-10-30,Equity Equal Weight,Equity,equal_weight,0.010000411649502997,0.010000411649502997,0.0,0.0,1.2264420535694016,-0.09490376193084216
2023-10-31,Equity Equal Weight,Equity,equal_weight,0.005876567388702727,0.005876567388702727,0.0,0.0,1.2336493229455412,-0.08958490289456733
2023-11-01,Equity Equal Weight,Equity,equal_weight,0.004883111660390649,0.004883111660390649,0.0,0.0,1.2396733703392497,-0.08513924431809605
2023-11-02,Equity Equal Weight,Equity,equal_weight,0.02579496016750301,0.02579496016750301,0.0,0.0,1.2716506955478648,-0.0615404475664697
2023-11-03,Equity Equal Weight,Equity,equal_weight,0.012794021607402124,0.012794021607402124,0.0,0.0,1.287920222023772,-0.04953377577496232
2023-11-06,Equity Equal Weight,Equity,equal_weight,-0.004456576056500966,-0.004456576056500966,0.0,0.0,1.2821805075996175,-0.053769600792356376
2023-11-07,Equity Equal Weight,Equity,equal_weight,-0.0037390629774691317,-0.0037390629774691317,0.0,0.0,1.277386353933219,-0.0573076158461896
2023-11-08,Equity Equal Weight,Equity,equal_weight,-0.0011798844009914002,-0.0011798844009914002,0.0,0.0,1.2758791857001741,-0.05841988388518604
2023-11-09,Equity Equal Weight,Equity,equal_weight,-0.008903880726641448,-0.008903880726641448,0.0,0.0,1.2645189096090952,-0.06680360093364968
2023-11-10,Equity Equal Weight,Equity,equal_weight,0.010646732594233559,0.010646732594233559,0.0,0.0,1.277981904300055,-0.05686810841488843
2023-11-13,Equity Equal Weight,Equity,equal_weight,-0.001133590703610896,-0.001133590703610896,0.0,0.0,1.2765331958939576,-0.05793723395946826
2023-11-14,Equity Equal Weight,Equity,equal_weight,0.02459404341561296,0.02459404341561296,0.0,0.0,1.3079283087352447,-0.034768101391235096
2023-11-15,Equity Equal Weight,Equity,equal_weight,0.005349194798091735,0.005349194798091735,0.0,0.0,1.314924672040608,-0.02960488794024496
2023-11-16,Equity Equal Weight,Equity,equal_weight,0.0007631679789122892,0.0007631679789122892,0.0,0.0,1.315928180444991,-0.028864313463828117
2023-11-17,Equity Equal Weight,Equity,equal_weight,0.0031683198127045106,0.0031683198127045106,0.0,0.0,1.3200974617711911,-0.025787445027351086
2023-11-20,Equity Equal Weight,Equity,equal_weight,0.004432305553655234,0.004432305553655234,0.0,0.0,1.3259485370823658,-0.021469437309505124
2023-11-21,Equity Equal Weight,Equity,equal_weight,-0.0023448833096139056,-0.0023448833096139056,0.0,0.0,1.3228393424883544,-0.023763977293905114
2023-11-22,Equity Equal Weight,Equity,equal_weight,0.001722055318648474,0.001722055318648474,0.0,0.0,1.325117345013804,-0.022082844858747785
2023-11-24,Equity Equal Weight,Equity,equal_weight,0.002442867504645432,0.002442867504645432,0.0,0.0,1.3283544311157804,-0.019693922818217913
2023-11-27,Equity Equal Weight,Equity,equal_weight,0.000531490573988136,0.000531490573988136,0.0,0.0,1.329060438974834,-0.01917289937857236
2023-11-28,Equity Equal Weight,Equity,equal_weight,0.0020426557000202085,0.0020426557000202085,0.0,0.0,1.3317752518561772,-0.01716940731075378
2023-11-29,Equity Equal Weight,Equity,equal_weight,0.004678034968830294,0.004678034968830294,0.0,0.0,1.338005343054983,-0.012571691429717369
2023-11-30,Equity Equal Weight,Equity,equal_weight,0.006384512229031318,0.006384512229031318,0.0,0.0,1.3465478545302267,-0.006267443318358712
2023-12-01,Equity Equal Weight,Equity,equal_weight,0.009225927380084264,0.009225927380084264,0.0,0.0,1.358971007249931,0.0
2023-12-04,Equity Equal Weight,Equity,equal_weight,-0.0018134092183667127,-0.0018134092183667127,0.0,0.0,1.3565066366978908,-0.0018134092183668127
2023-12-05,Equity Equal Weight,Equity,equal_weight,-0.005261485729965481,-0.005261485729965481,0.0,0.0,1.3493693963863014,-0.007065353721607215
2023-12-06,Equity Equal Weight,Equity,equal_weight,-0.0007160063436409091,-0.0007160063436409091,0.0,0.0,1.3484032393385739,-0.00777630122716344
2023-12-07,Equity Equal Weight,Equity,equal_weight,0.004900293951280299,0.004900293951280299,0.0,0.0,1.3550108115761914,-0.0029141134377499434
2023-12-08,Equity Equal Weight,Equity,equal_weight,0.0032286936961363594,0.0032286936961363594,0.0,0.0,1.359385726441724,0.0
2023-12-11,Equity Equal Weight,Equity,equal_weight,0.006783475745804725,0.006783475745804725,0.0,0.0,1.3686070865462345,0.0
2023-12-12,Equity Equal Weight,Equity,equal_weight,0.0007978025859253557,0.0007978025859253557,0.0,0.0,1.369698964818997,0.0
2023-12-13,Equity Equal Weight,Equity,equal_weight,0.020902411458579084,0.020902411458579084,0.0,0.0,1.3983289761560336,0.0
