date,sector,sentiment_score,ticker_count,tickers_with_headlines,headline_count,sentiment_lag1
2022-02-15,Tech,0.57152,5,5,55,0.22970000000000002
2022-02-15,Utilities,0.35656,5,5,7,0.4502
2022-02-16,Comm,0.08092,5,3,4,0.26844
2022-02-16,Consumer,0.46452,5,5,24,0.43382
2022-02-16,Energy,0.5006,5,5,22,0.29732
2022-02-16,Financials,0.16642,5,3,21,0.30908
2022-02-16,Healthcare,0.42404000000000003,5,4,14,0.16877999999999999
2022-02-16,Industrials,0.00464,5,4,13,0.08126
2022-02-16,Materials,-0.003920000000000002,5,3,3,0.0
2022-02-16,RealEstate,0.24218,5,3,4,0.22126
2022-02-16,Tech,0.68772,5,5,34,0.57152
2022-02-16,Utilities,0.16226000000000002,5,4,6,0.35656
2022-02-17,Comm,0.30224,5,5,13,0.08092
2022-02-17,Consumer,0.23796,5,5,37,0.46452
2022-02-17,Energy,0.13068,5,4,18,0.5006
2022-02-17,Financials,-0.30834,5,5,28,0.16642
2022-02-17,Healthcare,0.23567999999999997,5,4,14,0.42404000000000003
2022-02-17,Industrials,0.24178000000000002,5,5,16,0.00464
2022-02-17,Materials,0.0,5,4,6,-0.003920000000000002
2022-02-17,RealEstate,0.12498000000000001,5,5,12,0.24218
2022-02-17,Tech,0.29232,5,5,44,0.68772
2022-02-17,Utilities,0.37176,5,5,12,0.16226000000000002
2022-02-18,Comm,0.0,5,3,4,0.30224
2022-02-18,Consumer,-0.0015199999999999992,5,5,21,0.23796
2022-02-18,Energy,-0.03740000000000001,5,4,11,0.13068
2022-02-18,Financials,0.24432,5,5,18,-0.30834
2022-02-18,Healthcare,0.38996000000000003,5,5,16,0.23567999999999997
2022-02-18,Industrials,0.058219999999999994,5,5,12,0.24178000000000002
2022-02-18,Materials,-0.23420000000000002,5,5,10,0.0
2022-02-18,RealEstate,-0.03558,5,3,4,0.12498000000000001
2022-02-18,Tech,0.42942,5,5,35,0.29232
2022-02-18,Utilities,0.043359999999999996,5,4,8,0.37176
2022-02-22,Comm,-0.048339999999999994,5,3,12,0.0
2022-02-22,Consumer,0.4025,5,5,26,-0.0015199999999999992
2022-02-22,Energy,0.32520000000000004,5,4,31,-0.03740000000000001
2022-02-22,Financials,-0.13377999999999998,5,4,18,0.24432
2022-02-22,Healthcare,0.29266000000000003,5,5,21,0.38996000000000003
2022-02-22,Industrials,0.28666,5,4,15,0.058219999999999994
2022-02-22,Materials,0.45948,5,4,10,-0.23420000000000002
2022-02-22,RealEstate,0.33340000000000003,5,4,12,-0.03558
2022-02-22,Tech,0.6633,5,5,40,0.42942
2022-02-22,Utilities,0.24525999999999998,5,5,19,0.043359999999999996
2022-02-23,Comm,-0.13194,5,4,4,-0.048339999999999994
2022-02-23,Consumer,0.07642000000000002,5,5,11,0.4025
2022-02-23,Energy,0.38100000000000006,5,5,23,0.32520000000000004
2022-02-23,Financials,0.026260000000000006,5,4,17,-0.13377999999999998
2022-02-23,Healthcare,0.05464,5,4,6,0.29266000000000003
2022-02-23,Industrials,0.05766,5,4,9,0.28666
2022-02-23,Materials,0.13616,5,4,4,0.45948
2022-02-23,RealEstate,0.20424000000000003,5,5,11,0.33340000000000003
2022-02-23,Tech,0.5481,5,5,22,0.6633
2022-02-23,Utilities,0.16932,5,3,10,0.24525999999999998
2022-02-24,Comm,-0.026839999999999996,5,3,5,-0.13194
2022-02-24,Consumer,0.08792000000000001,5,5,23,0.07642000000000002
2022-02-24,Energy,-0.28765999999999997,5,5,27,0.38100000000000006
2022-02-24,Financials,0.06577999999999998,5,5,19,0.026260000000000006
2022-02-24,Healthcare,0.25346,5,3,6,0.05464
2022-02-24,Industrials,0.12968,5,4,11,0.05766
2022-02-24,Materials,-0.059199999999999996,5,1,4,0.13616
2022-02-24,RealEstate,0.31911999999999996,5,3,8,0.20424000000000003
2022-02-24,Tech,0.32508,5,5,19,0.5481
2022-02-24,Utilities,0.10674000000000002,5,4,8,0.16932
2022-02-25,Comm,0.08038,5,4,7,-0.026839999999999996
2022-02-25,Consumer,0.19664,5,5,14,0.08792000000000001
2022-02-25,Energy,0.36832000000000004,5,4,35,-0.28765999999999997
2022-02-25,Financials,-0.09218000000000001,5,4,16,0.06577999999999998
2022-02-25,Healthcare,-0.06364,5,5,10,0.25346
2022-02-25,Industrials,0.09608000000000001,5,5,14,0.12968
2022-02-25,Materials,0.0,5,3,4,-0.059199999999999996
2022-02-25,RealEstate,0.1383,5,4,7,0.31911999999999996
2022-02-25,Tech,0.07508000000000001,5,4,16,0.32508
2022-02-25,Utilities,0.06364,5,2,2,0.10674000000000002
2022-02-28,Comm,0.32916,5,4,16,0.08038
2022-02-28,Consumer,0.7180799999999999,5,5,34,0.19664
2022-02-28,Energy,0.40498,5,5,38,0.36832000000000004
2022-02-28,Financials,-0.12123999999999999,5,4,35,-0.09218000000000001
2022-02-28,Healthcare,0.40978000000000003,5,3,14,-0.06364
2022-02-28,Industrials,0.12624,5,4,10,0.09608000000000001
2022-02-28,Materials,0.0,5,3,3,0.0
2022-02-28,RealEstate,0.03026,5,3,5,0.1383
2022-02-28,Tech,0.54264,5,5,24,0.07508000000000001
2022-02-28,Utilities,0.28252,5,3,8,0.06364
2022-03-01,Comm,0.09728,5,4,5,0.32916
2022-03-01,Consumer,-0.029059999999999996,5,5,22,0.7180799999999999
2022-03-01,Energy,-0.03312,5,5,49,0.40498
2022-03-01,Financials,-0.13723999999999997,5,4,29,-0.12123999999999999
2022-03-01,Healthcare,0.026640000000000014,5,5,11,0.40978000000000003
2022-03-01,Industrials,0.16548000000000002,5,4,16,0.12624
2022-03-01,Materials,0.10212000000000002,5,3,3,0.0
2022-03-01,RealEstate,0.04046,5,4,5,0.03026
2022-03-01,Tech,0.19139999999999996,5,5,13,0.54264
2022-03-01,Utilities,0.20476,5,4,7,0.28252
2022-03-02,Comm,0.20564,5,2,6,0.09728
2022-03-02,Consumer,0.52064,5,5,22,-0.029059999999999996
2022-03-02,Energy,0.60854,5,5,42,-0.03312
2022-03-02,Financials,0.3338,5,4,13,-0.13723999999999997
2022-03-02,Healthcare,0.19390000000000002,5,4,10,0.026640000000000014
2022-03-02,Industrials,0.17650000000000002,5,4,21,0.16548000000000002
2022-03-02,Materials,0.1341,5,1,2,0.10212000000000002
2022-03-02,RealEstate,0.35682,5,5,7,0.04046
2022-03-02,Tech,0.30648,5,4,21,0.19139999999999996
2022-03-02,Utilities,0.0,5,2,2,0.20476
2022-03-03,Comm,0.08782000000000001,5,5,11,0.20564
2022-03-03,Consumer,0.35312,5,5,17,0.52064
2022-03-03,Energy,0.45192,5,5,31,0.60854
2022-03-03,Financials,0.36754,5,4,11,0.3338
2022-03-03,Healthcare,-0.08444000000000003,5,4,10,0.19390000000000002
2022-03-03,Industrials,0.45214,5,4,20,0.17650000000000002
2022-03-03,Materials,0.0,5,1,1,0.1341
2022-03-03,RealEstate,0.24420000000000003,5,4,8,0.35682
2022-03-03,Tech,0.07626000000000001,5,5,27,0.30648
2022-03-03,Utilities,-0.06364,5,2,2,0.0
2022-03-04,Comm,0.11148,5,4,11,0.08782000000000001
2022-03-04,Consumer,0.38204000000000005,5,5,26,0.35312
2022-03-04,Energy,0.3219,5,4,26,0.45192
2022-03-04,Financials,0.21911999999999998,5,4,14,0.36754
2022-03-04,Healthcare,0.21231999999999998,5,5,8,-0.08444000000000003
2022-03-04,Industrials,0.28166,5,5,11,0.45214
2022-03-04,Materials,0.018980000000000007,5,4,6,0.0
2022-03-04,RealEstate,0.29708,5,2,5,0.24420000000000003
2022-03-04,Tech,0.17365999999999998,5,5,26,0.07626000000000001
2022-03-04,Utilities,0.22732000000000002,5,4,7,-0.06364
2022-03-07,Comm,0.09944000000000001,5,4,13,0.11148
2022-03-07,Consumer,0.47687999999999997,5,5,24,0.38204000000000005
2022-03-07,Energy,0.40359999999999996,5,5,52,0.3219
2022-03-07,Financials,-0.08168,5,4,30,0.21911999999999998
2022-03-07,Healthcare,0.37766,5,5,14,0.21231999999999998
2022-03-07,Industrials,0.28500000000000003,5,4,15,0.28166
2022-03-07,Materials,0.04526,5,4,4,0.018980000000000007
2022-03-07,RealEstate,0.15550000000000003,5,3,6,0.29708
2022-03-07,Tech,0.24016,5,5,37,0.17365999999999998
2022-03-07,Utilities,0.19358,5,3,6,0.22732000000000002
2022-03-08,Comm,0.12391999999999999,5,3,5,0.09944000000000001
2022-03-08,Consumer,0.56118,5,5,20,0.47687999999999997
2022-03-08,Energy,0.62316,5,5,39,0.40359999999999996
2022-03-08,Financials,0.22252,5,4,13,-0.08168
2022-03-08,Healthcare,-0.091,5,5,11,0.37766
2022-03-08,Industrials,-0.08394,5,5,13,0.28500000000000003
2022-03-08,Materials,0.18697999999999998,5,3,6,0.04526
2022-03-08,RealEstate,0.068,5,2,2,0.15550000000000003
2022-03-08,Tech,0.50162,5,4,29,0.24016
2022-03-08,Utilities,-0.013040000000000006,5,2,3,0.19358
2022-03-09,Comm,0.23521999999999998,5,5,13,0.12391999999999999
2022-03-09,Consumer,0.28186,5,5,32,0.56118
2022-03-09,Energy,0.44828,5,5,35,0.62316
2022-03-09,Financials,0.33921999999999997,5,5,16,0.22252
2022-03-09,Healthcare,0.22718,5,5,13,-0.091
2022-03-09,Industrials,0.27748,5,5,18,-0.08394
2022-03-09,Materials,0.05589999999999999,5,3,3,0.18697999999999998
2022-03-09,RealEstate,-0.033859999999999994,5,3,3,0.068
2022-03-09,Tech,0.50398,5,5,37,0.50162
2022-03-09,Utilities,0.01544,5,1,2,-0.013040000000000006
2022-03-10,Comm,0.22366000000000003,5,4,9,0.23521999999999998
2022-03-10,Consumer,0.31470000000000004,5,5,21,0.28186
2022-03-10,Energy,0.26636000000000004,5,5,30,0.44828
2022-03-10,Financials,0.04840000000000001,5,5,21,0.33921999999999997
2022-03-10,Healthcare,0.17378,5,3,15,0.22718
2022-03-10,Industrials,0.042720000000000015,5,5,19,0.27748
2022-03-10,Materials,0.13502,5,5,8,0.05589999999999999
2022-03-10,RealEstate,0.068,5,4,10,-0.033859999999999994
2022-03-10,Tech,0.86036,5,5,36,0.50398
2022-03-10,Utilities,0.07008,5,5,7,0.01544
2022-03-11,Comm,0.17250000000000001,5,3,11,0.22366000000000003
2022-03-11,Consumer,0.35438000000000003,5,5,23,0.31470000000000004
2022-03-11,Energy,0.5571200000000001,5,5,27,0.26636000000000004
2022-03-11,Financials,0.18933999999999998,5,4,11,0.04840000000000001
2022-03-11,Healthcare,0.33534,5,5,16,0.17378
2022-03-11,Industrials,0.17732,5,5,10,0.042720000000000015
2022-03-11,Materials,0.16678,5,3,5,0.13502
2022-03-11,RealEstate,0.22728,5,2,4,0.068
2022-03-11,Tech,0.2448,5,5,21,0.86036
2022-03-11,Utilities,0.11148,5,1,1,0.07008
2022-03-14,Comm,0.28218,5,3,13,0.17250000000000001
2022-03-14,Consumer,0.36352,5,5,28,0.35438000000000003
2022-03-14,Energy,0.67422,5,5,32,0.5571200000000001
2022-03-14,Financials,0.55888,5,5,23,0.18933999999999998
2022-03-14,Healthcare,0.28874,5,4,8,0.33534
2022-03-14,Industrials,0.40862,5,5,12,0.17732
2022-03-14,Materials,0.05,5,2,3,0.16678
2022-03-14,RealEstate,0.23288000000000003,5,5,8,0.22728
2022-03-14,Tech,0.73346,5,5,26,0.2448
2022-03-14,Utilities,0.15514,5,4,7,0.11148
2022-03-15,Comm,0.15872,5,4,9,0.28218
2022-03-15,Consumer,0.39202000000000004,5,5,28,0.36352
2022-03-15,Energy,0.50762,5,5,33,0.67422
2022-03-15,Financials,0.27996,5,5,20,0.55888
2022-03-15,Healthcare,-0.14706000000000002,5,5,10,0.28874
2022-03-15,Industrials,0.32282,5,4,12,0.40862
2022-03-15,Materials,0.15608,5,2,3,0.05
2022-03-15,RealEstate,0.5206999999999999,5,4,9,0.23288000000000003
2022-03-15,Tech,0.44079999999999997,5,5,36,0.73346
2022-03-15,Utilities,0.0951,5,2,2,0.15514
2022-03-16,Comm,0.05464,5,2,3,0.15872
2022-03-16,Consumer,0.30848,5,5,25,0.39202000000000004
2022-03-16,Energy,0.36022,5,5,29,0.50762
2022-03-16,Financials,0.39382,5,3,14,0.27996
2022-03-16,Healthcare,0.06652,5,5,16,-0.14706000000000002
2022-03-16,Industrials,0.0874,5,3,18,0.32282
2022-03-16,Materials,0.19868,5,2,3,0.15608
2022-03-16,RealEstate,0.13802,5,2,4,0.5206999999999999
2022-03-16,Tech,0.5656000000000001,5,4,31,0.44079999999999997
2022-03-16,Utilities,0.12218,5,4,6,0.0951
2022-03-17,Comm,-0.008419999999999997,5,4,6,0.05464
2022-03-17,Consumer,0.005159999999999998,5,5,25,0.30848
2022-03-17,Energy,0.6064,5,4,32,0.36022
2022-03-17,Financials,0.29202000000000006,5,4,16,0.39382
2022-03-17,Healthcare,-0.06661999999999998,5,3,13,0.06652
2022-03-17,Industrials,0.3678,5,4,18,0.0874
2022-03-17,Materials,0.068,5,2,6,0.19868
2022-03-17,RealEstate,0.0,5,1,1,0.13802
2022-03-17,Tech,0.36644,5,5,26,0.5656000000000001
2022-03-17,Utilities,0.10846,5,2,5,0.12218
2022-03-18,Comm,0.29354,5,5,7,-0.008419999999999997
2022-03-18,Consumer,0.32788,5,5,19,0.005159999999999998
2022-03-18,Energy,0.24834,5,5,11,0.6064
2022-03-18,Financials,0.1888,5,5,8,0.29202000000000006
2022-03-18,Healthcare,0.26254,5,3,6,-0.06661999999999998
2022-03-18,Industrials,-0.01937999999999999,5,3,18,0.3678
2022-03-18,Materials,0.10618000000000002,5,4,6,0.068
2022-03-18,RealEstate,0.14006000000000002,5,5,10,0.0
2022-03-18,Tech,0.48671999999999993,5,5,24,0.36644
2022-03-18,Utilities,0.08038,5,1,1,0.10846
2022-03-21,Comm,0.16536,5,4,9,0.29354
2022-03-21,Consumer,0.6035,5,5,36,0.32788
2022-03-21,Energy,0.21004,5,5,35,0.24834
2022-03-21,Financials,0.15164,5,5,17,0.1888
2022-03-21,Healthcare,0.49101999999999996,5,5,16,0.26254
2022-03-21,Industrials,-0.15208,5,5,42,-0.01937999999999999
2022-03-21,Materials,0.26338000000000006,5,4,10,0.10618000000000002
2022-03-21,RealEstate,0.19338,5,5,13,0.14006000000000002
2022-03-21,Tech,0.5353,5,5,31,0.48671999999999993
2022-03-21,Utilities,-0.01032,5,5,9,0.08038
2022-03-22,Comm,-0.061,5,3,9,0.16536
2022-03-22,Consumer,0.37645999999999996,5,4,25,0.6035
2022-03-22,Energy,0.67286,5,5,35,0.21004
2022-03-22,Financials,0.17234,5,2,8,0.15164
2022-03-22,Healthcare,-0.14317999999999997,5,5,11,0.49101999999999996
2022-03-22,Industrials,-0.24928,5,4,9,-0.15208
2022-03-22,Materials,0.0843,5,3,3,0.26338000000000006
2022-03-22,RealEstate,-0.006319999999999992,5,4,6,0.19338
2022-03-22,Tech,0.51142,5,5,25,0.5353
2022-03-22,Utilities,0.2385,5,2,3,-0.01032
2022-03-23,Comm,0.20573999999999998,5,4,8,-0.061
2022-03-23,Consumer,0.27254,5,4,15,0.37645999999999996
2022-03-23,Energy,0.11084000000000001,5,5,24,0.67286
2022-03-23,Financials,0.56248,5,4,9,0.17234
2022-03-23,Healthcare,0.13723999999999997,5,3,7,-0.14317999999999997
2022-03-23,Industrials,0.02074,5,3,10,-0.24928
2022-03-23,Materials,0.0,5,1,1,0.0843
2022-03-23,RealEstate,0.08808,5,1,1,-0.006319999999999992
2022-03-23,Tech,0.35645999999999994,5,5,50,0.51142
2022-03-23,Utilities,0.05464,5,1,1,0.2385
2022-03-24,Comm,0.23432,5,4,9,0.20573999999999998
2022-03-24,Consumer,-0.22034000000000004,5,5,21,0.27254
2022-03-24,Energy,0.62458,5,5,33,0.11084000000000001
2022-03-24,Financials,-0.06135999999999999,5,4,19,0.56248
2022-03-24,Healthcare,0.13216,5,4,10,0.13723999999999997
2022-03-24,Industrials,-0.07646,5,3,9,0.02074
2022-03-24,Materials,0.13274000000000002,5,2,4,0.0
2022-03-24,RealEstate,0.11148,5,3,5,0.08808
2022-03-24,Tech,0.74174,5,5,56,0.35645999999999994
2022-03-24,Utilities,0.10928,5,2,2,0.05464
2022-03-25,Comm,-0.0843,5,1,1,0.23432
2022-03-25,Consumer,0.34264,5,5,22,-0.22034000000000004
2022-03-25,Energy,0.7395799999999999,5,5,31,0.62458
2022-03-25,Financials,0.33849999999999997,5,5,16,-0.06135999999999999
2022-03-25,Healthcare,0.0032599999999999964,5,3,7,0.13216
2022-03-25,Industrials,0.40092,5,4,17,-0.07646
2022-03-25,Materials,0.21338,5,2,4,0.13274000000000002
2022-03-25,RealEstate,0.1262,5,3,5,0.11148
2022-03-25,Tech,0.50674,5,5,33,0.74174
2022-03-25,Utilities,-0.01032,5,1,2,0.10928
2022-03-28,Comm,0.32564000000000004,5,4,14,-0.0843
2022-03-28,Consumer,0.64562,5,5,37,0.34264
2022-03-28,Energy,0.73724,5,5,29,0.7395799999999999
2022-03-28,Financials,0.03493999999999999,5,5,25,0.33849999999999997
2022-03-28,Healthcare,-0.03734,5,4,12,0.0032599999999999964
2022-03-28,Industrials,0.3711,5,4,16,0.40092
2022-03-28,Materials,0.09878,5,1,3,0.21338
2022-03-28,RealEstate,0.14632,5,3,8,0.1262
2022-03-28,Tech,0.8902599999999999,5,5,35,0.50674
2022-03-28,Utilities,0.33802000000000004,5,3,7,-0.01032
2022-03-29,Comm,0.18834,5,4,11,0.32564000000000004
2022-03-29,Consumer,0.45352000000000003,5,5,24,0.64562
2022-03-29,Energy,0.33136,5,5,28,0.73724
2022-03-29,Financials,-0.0108,5,5,15,0.03493999999999999
2022-03-29,Healthcare,0.23302,5,5,10,-0.03734
2022-03-29,Industrials,0.2606,5,5,14,0.3711
2022-03-29,Materials,-0.07432,5,3,4,0.09878
2022-03-29,RealEstate,0.27172,5,4,6,0.14632
2022-03-29,Tech,0.38044,5,4,28,0.8902599999999999
2022-03-29,Utilities,0.14538,5,3,7,0.33802000000000004
2022-03-30,Comm,0.12248,5,3,5,0.18834
2022-03-30,Consumer,0.20112000000000002,5,4,12,0.45352000000000003
2022-03-30,Energy,0.5523,5,4,13,0.33136
2022-03-30,Financials,0.26004,5,3,12,-0.0108
2022-03-30,Healthcare,0.12238,5,4,8,0.23302
2022-03-30,Industrials,0.5664,5,4,16,0.2606
2022-03-30,Materials,0.068,5,3,4,-0.07432
2022-03-30,RealEstate,0.38258000000000003,5,3,6,0.27172
2022-03-30,Tech,0.4704,5,5,22,0.38044
2022-03-30,Utilities,0.40847999999999995,5,3,4,0.14538
2022-03-31,Comm,0.35964,5,4,10,0.12248
2022-03-31,Consumer,0.22113999999999998,5,5,26,0.20112000000000002
2022-03-31,Energy,-0.07776000000000001,5,5,23,0.5523
2022-03-31,Financials,0.0038599999999999967,5,4,15,0.26004
2022-03-31,Healthcare,0.08326,5,4,9,0.12238
2022-03-31,Industrials,0.3225,5,5,9,0.5664
